Date,Hour,sellPriceIndex
2012-10-02,0,928.850
2012-10-02,1,810.300
2012-10-02,2,721.230
2012-10-02,3,744.120
2012-10-02,4,824.470
2012-10-02,5,866.120
2012-10-02,6,1039.000
2012-10-02,7,1152.210
2012-10-02,8,1187.380
2012-10-02,9,1226.140
2012-10-02,10,1205.940
2012-10-02,11,1180.550
2012-10-02,12,1178.870
2012-10-02,13,1177.800
2012-10-02,14,1174.080
2012-10-02,15,1180.900
2012-10-02,16,1181.440
2012-10-02,17,1177.810
2012-10-02,18,1208.280
2012-10-02,19,1254.550
2012-10-02,20,1239.230
2012-10-02,21,1168.990
2012-10-02,22,1092.940
2012-10-02,23,1044.040
2012-10-03,0,862.440
2012-10-03,1,786.820
2012-10-03,2,723.380
2012-10-03,3,779.120
2012-10-03,4,824.600
2012-10-03,5,868.210
2012-10-03,6,1001.380
2012-10-03,7,1131.750
2012-10-03,8,1191.670
2012-10-03,9,1228.870
2012-10-03,10,1189.070
2012-10-03,11,1175.090
2012-10-03,12,1172.350
2012-10-03,13,1177.550
2012-10-03,14,1174.030
2012-10-03,15,1171.530
2012-10-03,16,1169.880
2012-10-03,17,1177.490
2012-10-03,18,1216.420
2012-10-03,19,1202.370
2012-10-03,20,1186.630
2012-10-03,21,1146.530
2012-10-03,22,1082.700
2012-10-03,23,992.140
2012-10-04,0,843.710
2012-10-04,1,750.710
2012-10-04,2,718.040
2012-10-04,3,728.830
2012-10-04,4,789.420
2012-10-04,5,868.880
2012-10-04,6,998.860
2012-10-04,7,1103.690
2012-10-04,8,1156.040
2012-10-04,9,1180.090
2012-10-04,10,1177.240
2012-10-04,11,1134.780
2012-10-04,12,1120.180
2012-10-04,13,1126.250
2012-10-04,14,1120.600
2012-10-04,15,1113.240
2012-10-04,16,1124.960
2012-10-04,17,1139.880
2012-10-04,18,1178.810
2012-10-04,19,1197.210
2012-10-04,20,1163.380
2012-10-04,21,1116.580
2012-10-04,22,1019.790
2012-10-04,23,962.380
2012-10-05,0,851.660
2012-10-05,1,733.450
2012-10-05,2,707.750
2012-10-05,3,704.010
2012-10-05,4,788.450
2012-10-05,5,864.190
2012-10-05,6,1000.290
2012-10-05,7,1119.590
2012-10-05,8,1145.080
2012-10-05,9,1178.060
2012-10-05,10,1172.990
2012-10-05,11,1157.520
2012-10-05,12,1142.910
2012-10-05,13,1159.280
2012-10-05,14,1130.710
2012-10-05,15,1133.380
2012-10-05,16,1132.110
2012-10-05,17,1140.860
2012-10-05,18,1168.280
2012-10-05,19,1178.700
2012-10-05,20,1142.170
2012-10-05,21,1122.680
2012-10-05,22,1015.340
2012-10-05,23,935.720
2012-10-06,0,896.450
2012-10-06,1,839.350
2012-10-06,2,714.900
2012-10-06,3,699.910
2012-10-06,4,760.310
2012-10-06,5,824.410
2012-10-06,6,816.560
2012-10-06,7,947.110
2012-10-06,8,1027.790
2012-10-06,9,1055.270
2012-10-06,10,1077.490
2012-10-06,11,1079.110
2012-10-06,12,1073.030
2012-10-06,13,1076.910
2012-10-06,14,1070.600
2012-10-06,15,1070.980
2012-10-06,16,1076.820
2012-10-06,17,1119.370
2012-10-06,18,1176.650
2012-10-06,19,1175.580
2012-10-06,20,1185.930
2012-10-06,21,1105.060
2012-10-06,22,1054.020
2012-10-06,23,948.730
2012-10-07,0,875.910
2012-10-07,1,691.240
2012-10-07,2,688.660
2012-10-07,3,672.450
2012-10-07,4,692.660
2012-10-07,5,748.630
2012-10-07,6,759.160
2012-10-07,7,735.220
2012-10-07,8,938.000
2012-10-07,9,988.660
2012-10-07,10,998.270
2012-10-07,11,1001.430
2012-10-07,12,995.240
2012-10-07,13,997.710
2012-10-07,14,999.070
2012-10-07,15,999.730
2012-10-07,16,1010.430
2012-10-07,17,1069.440
2012-10-07,18,1146.270
2012-10-07,19,1187.790
2012-10-07,20,1159.110
2012-10-07,21,1104.860
2012-10-07,22,1003.180
2012-10-07,23,910.650
2012-10-08,0,853.800
2012-10-08,1,690.490
2012-10-08,2,652.730
2012-10-08,3,620.020
2012-10-08,4,691.450
2012-10-08,5,784.920
2012-10-08,6,948.420
2012-10-08,7,1027.940
2012-10-08,8,1145.070
2012-10-08,9,1184.740
2012-10-08,10,1181.400
2012-10-08,11,1174.840
2012-10-08,12,1170.650
2012-10-08,13,1172.380
2012-10-08,14,1164.310
2012-10-08,15,1151.270
2012-10-08,16,1151.310
2012-10-08,17,1158.970
2012-10-08,18,1177.890
2012-10-08,19,1179.410
2012-10-08,20,1148.700
2012-10-08,21,1090.880
2012-10-08,22,1002.850
2012-10-08,23,931.980
2012-10-09,0,786.790
2012-10-09,1,687.530
2012-10-09,2,624.110
2012-10-09,3,610.720
2012-10-09,4,675.150
2012-10-09,5,795.930
2012-10-09,6,922.110
2012-10-09,7,1099.750
2012-10-09,8,1150.650
2012-10-09,9,1208.780
2012-10-09,10,1205.340
2012-10-09,11,1140.490
2012-10-09,12,1135.790
2012-10-09,13,1123.410
2012-10-09,14,1098.590
2012-10-09,15,1092.450
2012-10-09,16,1118.350
2012-10-09,17,1149.550
2012-10-09,18,1185.160
2012-10-09,19,1186.670
2012-10-09,20,1156.790
2012-10-09,21,1101.070
2012-10-09,22,1043.380
2012-10-09,23,922.020
2012-10-10,0,769.600
2012-10-10,1,714.380
2012-10-10,2,669.980
2012-10-10,3,627.640
2012-10-10,4,680.810
2012-10-10,5,788.590
2012-10-10,6,860.600
2012-10-10,7,1030.010
2012-10-10,8,1138.650
2012-10-10,9,1210.350
2012-10-10,10,1202.380
2012-10-10,11,1171.460
2012-10-10,12,1156.600
2012-10-10,13,1167.170
2012-10-10,14,1155.640
2012-10-10,15,1154.510
2012-10-10,16,1168.330
2012-10-10,17,1175.920
2012-10-10,18,1233.360
2012-10-10,19,1230.090
2012-10-10,20,1181.640
2012-10-10,21,1128.620
2012-10-10,22,992.120
2012-10-10,23,875.750
2012-10-11,0,741.830
2012-10-11,1,669.570
2012-10-11,2,626.940
2012-10-11,3,601.090
2012-10-11,4,647.750
2012-10-11,5,777.890
2012-10-11,6,850.740
2012-10-11,7,1041.070
2012-10-11,8,1125.700
2012-10-11,9,1199.610
2012-10-11,10,1199.620
2012-10-11,11,1166.950
2012-10-11,12,1172.490
2012-10-11,13,1174.190
2012-10-11,14,1160.810
2012-10-11,15,1132.710
2012-10-11,16,1152.340
2012-10-11,17,1175.240
2012-10-11,18,1242.610
2012-10-11,19,1236.430
2012-10-11,20,1189.410
2012-10-11,21,1133.350
2012-10-11,22,1015.600
2012-10-11,23,879.080
2012-10-12,0,814.400
2012-10-12,1,712.300
2012-10-12,2,696.420
2012-10-12,3,684.930
2012-10-12,4,743.490
2012-10-12,5,859.070
2012-10-12,6,938.140
2012-10-12,7,1066.990
2012-10-12,8,1161.320
2012-10-12,9,1225.050
2012-10-12,10,1215.810
2012-10-12,11,1179.960
2012-10-12,12,1138.000
2012-10-12,13,1143.550
2012-10-12,14,1154.250
2012-10-12,15,1149.810
2012-10-12,16,1161.460
2012-10-12,17,1168.240
2012-10-12,18,1238.750
2012-10-12,19,1232.410
2012-10-12,20,1181.970
2012-10-12,21,1146.960
2012-10-12,22,1056.410
2012-10-12,23,944.090
2012-10-13,0,882.170
2012-10-13,1,750.430
2012-10-13,2,709.290
2012-10-13,3,699.190
2012-10-13,4,700.420
2012-10-13,5,756.010
2012-10-13,6,733.390
2012-10-13,7,880.540
2012-10-13,8,943.250
2012-10-13,9,966.070
2012-10-13,10,1027.420
2012-10-13,11,1035.320
2012-10-13,12,1004.500
2012-10-13,13,1043.440
2012-10-13,14,1026.850
2012-10-13,15,1032.210
2012-10-13,16,1036.010
2012-10-13,17,1077.970
2012-10-13,18,1120.770
2012-10-13,19,1154.500
2012-10-13,20,1150.190
2012-10-13,21,1077.910
2012-10-13,22,967.400
2012-10-13,23,868.160
2012-10-14,0,793.240
2012-10-14,1,719.160
2012-10-14,2,695.310
2012-10-14,3,686.340
2012-10-14,4,672.260
2012-10-14,5,675.960
2012-10-14,6,670.360
2012-10-14,7,828.480
2012-10-14,8,879.730
2012-10-14,9,968.540
2012-10-14,10,994.660
2012-10-14,11,1004.010
2012-10-14,12,997.230
2012-10-14,13,988.460
2012-10-14,14,987.710
2012-10-14,15,995.980
2012-10-14,16,1001.460
2012-10-14,17,1018.070
2012-10-14,18,1128.620
2012-10-14,19,1151.870
2012-10-14,20,1130.790
2012-10-14,21,1077.040
2012-10-14,22,990.540
2012-10-14,23,887.280
2012-10-15,0,863.550
2012-10-15,1,736.110
2012-10-15,2,695.390
2012-10-15,3,679.290
2012-10-15,4,771.310
2012-10-15,5,860.300
2012-10-15,6,942.320
2012-10-15,7,1072.290
2012-10-15,8,1164.110
2012-10-15,9,1194.240
2012-10-15,10,1180.030
2012-10-15,11,1191.660
2012-10-15,12,1160.550
2012-10-15,13,1162.240
2012-10-15,14,1170.820
2012-10-15,15,1166.180
2012-10-15,16,1162.890
2012-10-15,17,1180.910
2012-10-15,18,1199.430
2012-10-15,19,1199.380
2012-10-15,20,1156.520
2012-10-15,21,1147.420
2012-10-15,22,1066.320
2012-10-15,23,952.980
2012-10-16,0,911.760
2012-10-16,1,872.530
2012-10-16,2,740.420
2012-10-16,3,724.770
2012-10-16,4,866.780
2012-10-16,5,901.280
2012-10-16,6,955.570
2012-10-16,7,1106.170
2012-10-16,8,1200.070
2012-10-16,9,1246.330
2012-10-16,10,1234.890
2012-10-16,11,1224.670
2012-10-16,12,1190.770
2012-10-16,13,1205.930
2012-10-16,14,1193.270
2012-10-16,15,1185.310
2012-10-16,16,1178.090
2012-10-16,17,1200.260
2012-10-16,18,1256.970
2012-10-16,19,1232.210
2012-10-16,20,1186.530
2012-10-16,21,1157.290
2012-10-16,22,1077.190
2012-10-16,23,950.740
2012-10-17,0,882.480
2012-10-17,1,870.400
2012-10-17,2,782.390
2012-10-17,3,768.930
2012-10-17,4,853.230
2012-10-17,5,883.750
2012-10-17,6,1019.160
2012-10-17,7,1140.420
2012-10-17,8,1231.850
2012-10-17,9,1253.430
2012-10-17,10,1243.030
2012-10-17,11,1235.940
2012-10-17,12,1217.480
2012-10-17,13,1217.200
2012-10-17,14,1216.220
2012-10-17,15,1210.110
2012-10-17,16,1198.890
2012-10-17,17,1223.110
2012-10-17,18,1245.440
2012-10-17,19,1224.290
2012-10-17,20,1178.020
2012-10-17,21,1169.980
2012-10-17,22,1112.800
2012-10-17,23,1016.570
2012-10-18,0,905.020
2012-10-18,1,840.510
2012-10-18,2,752.460
2012-10-18,3,723.680
2012-10-18,4,848.850
2012-10-18,5,879.710
2012-10-18,6,1012.140
2012-10-18,7,1121.460
2012-10-18,8,1184.330
2012-10-18,9,1237.000
2012-10-18,10,1223.650
2012-10-18,11,1208.700
2012-10-18,12,1183.880
2012-10-18,13,1186.200
2012-10-18,14,1185.890
2012-10-18,15,1177.760
2012-10-18,16,1181.550
2012-10-18,17,1188.520
2012-10-18,18,1193.800
2012-10-18,19,1197.260
2012-10-18,20,1173.020
2012-10-18,21,1160.720
2012-10-18,22,1086.220
2012-10-18,23,989.280
2012-10-19,0,901.140
2012-10-19,1,890.210
2012-10-19,2,763.710
2012-10-19,3,743.910
2012-10-19,4,865.540
2012-10-19,5,901.990
2012-10-19,6,1030.960
2012-10-19,7,1162.650
2012-10-19,8,1238.920
2012-10-19,9,1253.500
2012-10-19,10,1247.580
2012-10-19,11,1239.530
2012-10-19,12,1208.150
2012-10-19,13,1207.950
2012-10-19,14,1201.610
2012-10-19,15,1203.680
2012-10-19,16,1208.530
2012-10-19,17,1231.960
2012-10-19,18,1256.960
2012-10-19,19,1261.550
2012-10-19,20,1210.470
2012-10-19,21,1190.480
2012-10-19,22,1122.790
2012-10-19,23,1010.310
2012-10-20,0,945.160
2012-10-20,1,875.820
2012-10-20,2,888.460
2012-10-20,3,825.380
2012-10-20,4,882.760
2012-10-20,5,847.100
2012-10-20,6,881.050
2012-10-20,7,965.210
2012-10-20,8,1038.690
2012-10-20,9,1098.380
2012-10-20,10,1106.130
2012-10-20,11,1103.620
2012-10-20,12,1094.290
2012-10-20,13,1090.900
2012-10-20,14,1089.220
2012-10-20,15,1091.100
2012-10-20,16,1108.390
2012-10-20,17,1124.160
2012-10-20,18,1162.180
2012-10-20,19,1158.010
2012-10-20,20,1131.390
2012-10-20,21,1099.790
2012-10-20,22,1053.880
2012-10-20,23,983.210
2012-10-21,0,879.850
2012-10-21,1,859.040
2012-10-21,2,776.040
2012-10-21,3,731.950
2012-10-21,4,727.180
2012-10-21,5,751.530
2012-10-21,6,772.830
2012-10-21,7,879.030
2012-10-21,8,917.090
2012-10-21,9,1012.250
2012-10-21,10,1040.900
2012-10-21,11,1046.510
2012-10-21,12,1036.920
2012-10-21,13,1033.750
2012-10-21,14,1030.650
2012-10-21,15,1034.390
2012-10-21,16,1052.380
2012-10-21,17,1072.930
2012-10-21,18,1124.320
2012-10-21,19,1147.960
2012-10-21,20,1127.830
2012-10-21,21,1081.090
2012-10-21,22,1031.990
2012-10-21,23,910.210
2012-10-22,0,843.720
2012-10-22,1,736.300
2012-10-22,2,691.720
2012-10-22,3,691.400
2012-10-22,4,697.230
2012-10-22,5,809.330
2012-10-22,6,945.410
2012-10-22,7,1059.900
2012-10-22,8,1136.460
2012-10-22,9,1165.710
2012-10-22,10,1155.030
2012-10-22,11,1145.540
2012-10-22,12,1134.030
2012-10-22,13,1135.070
2012-10-22,14,1135.060
2012-10-22,15,1131.310
2012-10-22,16,1131.660
2012-10-22,17,1139.970
2012-10-22,18,1148.810
2012-10-22,19,1137.560
2012-10-22,20,1118.740
2012-10-22,21,1078.530
2012-10-22,22,1018.590
2012-10-22,23,890.200
2012-10-23,0,770.670
2012-10-23,1,689.360
2012-10-23,2,637.750
2012-10-23,3,624.400
2012-10-23,4,678.020
2012-10-23,5,770.560
2012-10-23,6,930.350
2012-10-23,7,1031.870
2012-10-23,8,1092.530
2012-10-23,9,1121.320
2012-10-23,10,1120.670
2012-10-23,11,1117.570
2012-10-23,12,1096.520
2012-10-23,13,1105.340
2012-10-23,14,1098.070
2012-10-23,15,1097.770
2012-10-23,16,1094.690
2012-10-23,17,1087.930
2012-10-23,18,1139.620
2012-10-23,19,1126.670
2012-10-23,20,1113.900
2012-10-23,21,1079.580
2012-10-23,22,1016.340
2012-10-23,23,908.670
2012-10-24,0,776.210
2012-10-24,1,703.480
2012-10-24,2,647.330
2012-10-24,3,634.670
2012-10-24,4,680.690
2012-10-24,5,815.410
2012-10-24,6,925.260
2012-10-24,7,1081.750
2012-10-24,8,1145.140
2012-10-24,9,1164.080
2012-10-24,10,1161.960
2012-10-24,11,1155.820
2012-10-24,12,1135.920
2012-10-24,13,1143.270
2012-10-24,14,1140.990
2012-10-24,15,1142.210
2012-10-24,16,1145.970
2012-10-24,17,1133.270
2012-10-24,18,1180.500
2012-10-24,19,1156.290
2012-10-24,20,1144.590
2012-10-24,21,1110.220
2012-10-24,22,1028.510
2012-10-24,23,924.490
2012-10-25,0,788.720
2012-10-25,1,712.460
2012-10-25,2,686.970
2012-10-25,3,658.210
2012-10-25,4,687.990
2012-10-25,5,848.380
2012-10-25,6,909.420
2012-10-25,7,1085.850
2012-10-25,8,1159.620
2012-10-25,9,1197.230
2012-10-25,10,1194.900
2012-10-25,11,1186.230
2012-10-25,12,1157.260
2012-10-25,13,1162.790
2012-10-25,14,1162.390
2012-10-25,15,1170.630
2012-10-25,16,1173.650
2012-10-25,17,1161.960
2012-10-25,18,1199.090
2012-10-25,19,1167.470
2012-10-25,20,1156.840
2012-10-25,21,1155.680
2012-10-25,22,1077.330
2012-10-25,23,925.370
2012-10-26,0,756.500
2012-10-26,1,694.330
2012-10-26,2,637.310
2012-10-26,3,639.000
2012-10-26,4,675.310
2012-10-26,5,811.580
2012-10-26,6,922.970
2012-10-26,7,1096.010
2012-10-26,8,1172.090
2012-10-26,9,1204.010
2012-10-26,10,1181.030
2012-10-26,11,1170.660
2012-10-26,12,1154.660
2012-10-26,13,1153.590
2012-10-26,14,1149.790
2012-10-26,15,1154.450
2012-10-26,16,1161.490
2012-10-26,17,1165.970
2012-10-26,18,1203.820
2012-10-26,19,1167.460
2012-10-26,20,1143.100
2012-10-26,21,1102.750
2012-10-26,22,1052.850
2012-10-26,23,931.210
2012-10-27,0,942.600
2012-10-27,1,772.450
2012-10-27,2,701.310
2012-10-27,3,687.110
2012-10-27,4,686.380
2012-10-27,5,719.080
2012-10-27,6,821.390
2012-10-27,7,933.910
2012-10-27,8,1029.270
2012-10-27,9,1065.060
2012-10-27,10,1076.320
2012-10-27,11,1075.890
2012-10-27,12,1063.390
2012-10-27,13,1063.110
2012-10-27,14,1076.550
2012-10-27,15,1088.090
2012-10-27,16,1095.260
2012-10-27,17,1089.360
2012-10-27,18,1152.470
2012-10-27,19,1119.610
2012-10-27,20,1102.570
2012-10-27,21,1080.140
2012-10-27,22,1020.560
2012-10-27,23,867.660
2012-10-28,0,729.630
2012-10-28,1,662.130
2012-10-28,2,623.860
2012-10-28,3,606.890
2012-10-28,4,609.830
2012-10-28,5,652.090
2012-10-28,6,627.460
2012-10-28,7,783.740
2012-10-28,8,910.150
2012-10-28,9,974.210
2012-10-28,10,990.730
2012-10-28,11,994.440
2012-10-28,12,994.090
2012-10-28,13,992.450
2012-10-28,14,1003.680
2012-10-28,15,1009.750
2012-10-28,16,1027.010
2012-10-28,17,1038.810
2012-10-28,18,1139.770
2012-10-28,19,1127.140
2012-10-28,20,1102.670
2012-10-28,21,1030.580
2012-10-28,22,984.540
2012-10-28,23,829.590
2012-10-29,0,711.220
2012-10-29,1,651.630
2012-10-29,2,611.410
2012-10-29,3,597.400
2012-10-29,4,646.450
2012-10-29,5,686.950
2012-10-29,6,859.270
2012-10-29,7,1009.940
2012-10-29,8,1116.450
2012-10-29,9,1129.960
2012-10-29,10,1131.940
2012-10-29,11,1128.290
2012-10-29,12,1113.230
2012-10-29,13,1112.410
2012-10-29,14,1114.350
2012-10-29,15,1122.220
2012-10-29,16,1127.880
2012-10-29,17,1136.450
2012-10-29,18,1151.650
2012-10-29,19,1126.470
2012-10-29,20,1093.810
2012-10-29,21,1089.730
2012-10-29,22,1046.630
2012-10-29,23,868.590
2012-10-30,0,729.470
2012-10-30,1,674.470
2012-10-30,2,626.520
2012-10-30,3,616.270
2012-10-30,4,665.320
2012-10-30,5,721.140
2012-10-30,6,869.640
2012-10-30,7,1067.710
2012-10-30,8,1121.260
2012-10-30,9,1148.320
2012-10-30,10,1127.830
2012-10-30,11,1120.070
2012-10-30,12,1102.800
2012-10-30,13,1101.590
2012-10-30,14,1104.330
2012-10-30,15,1112.540
2012-10-30,16,1113.250
2012-10-30,17,1098.680
2012-10-30,18,1131.000
2012-10-30,19,1114.490
2012-10-30,20,1126.420
2012-10-30,21,1103.800
2012-10-30,22,1039.520
2012-10-30,23,881.660
2012-10-31,0,746.590
2012-10-31,1,690.440
2012-10-31,2,663.950
2012-10-31,3,650.810
2012-10-31,4,675.860
2012-10-31,5,834.220
2012-10-31,6,867.840
2012-10-31,7,1058.690
2012-10-31,8,1123.680
2012-10-31,9,1143.120
2012-10-31,10,1137.590
2012-10-31,11,1130.240
2012-10-31,12,1119.820
2012-10-31,13,1128.380
2012-10-31,14,1122.570
2012-10-31,15,1126.970
2012-10-31,16,1132.510
2012-10-31,17,1123.840
2012-10-31,18,1158.430
2012-10-31,19,1131.220
2012-10-31,20,1103.790
2012-10-31,21,1086.460
2012-10-31,22,1054.860
2012-10-31,23,898.070
2012-11-01,0,751.910
2012-11-01,1,696.790
2012-11-01,2,642.040
2012-11-01,3,618.290
2012-11-01,4,659.880
2012-11-01,5,788.950
2012-11-01,6,854.310
2012-11-01,7,1026.640
2012-11-01,8,1131.520
2012-11-01,9,1148.180
2012-11-01,10,1151.650
2012-11-01,11,1174.790
2012-11-01,12,1147.260
2012-11-01,13,1133.290
2012-11-01,14,1123.920
2012-11-01,15,1137.050
2012-11-01,16,1152.230
2012-11-01,17,1155.510
2012-11-01,18,1200.920
2012-11-01,19,1151.320
2012-11-01,20,1125.490
2012-11-01,21,1093.850
2012-11-01,22,1007.430
2012-11-01,23,842.160
2012-11-02,0,776.270
2012-11-02,1,699.360
2012-11-02,2,654.640
2012-11-02,3,667.560
2012-11-02,4,681.470
2012-11-02,5,761.740
2012-11-02,6,855.140
2012-11-02,7,970.790
2012-11-02,8,1078.020
2012-11-02,9,1164.630
2012-11-02,10,1205.800
2012-11-02,11,1226.340
2012-11-02,12,1227.280
2012-11-02,13,1222.620
2012-11-02,14,1182.410
2012-11-02,15,1130.250
2012-11-02,16,1103.010
2012-11-02,17,1085.970
2012-11-02,18,1193.140
2012-11-02,19,1187.110
2012-11-02,20,1173.640
2012-11-02,21,1142.880
2012-11-02,22,976.580
2012-11-02,23,877.710
2012-11-03,0,810.080
2012-11-03,1,733.610
2012-11-03,2,720.400
2012-11-03,3,724.470
2012-11-03,4,700.980
2012-11-03,5,742.350
2012-11-03,6,847.860
2012-11-03,7,893.570
2012-11-03,8,968.710
2012-11-03,9,1016.960
2012-11-03,10,1040.000
2012-11-03,11,1038.880
2012-11-03,12,1029.390
2012-11-03,13,1025.430
2012-11-03,14,1028.900
2012-11-03,15,1036.270
2012-11-03,16,1046.200
2012-11-03,17,1092.450
2012-11-03,18,1157.370
2012-11-03,19,1135.060
2012-11-03,20,1106.890
2012-11-03,21,1062.970
2012-11-03,22,997.150
2012-11-03,23,938.970
2012-11-04,0,883.250
2012-11-04,1,769.300
2012-11-04,2,725.680
2012-11-04,3,719.920
2012-11-04,4,703.820
2012-11-04,5,719.950
2012-11-04,6,810.130
2012-11-04,7,875.190
2012-11-04,8,925.730
2012-11-04,9,967.180
2012-11-04,10,1003.470
2012-11-04,11,1025.050
2012-11-04,12,1031.320
2012-11-04,13,1027.160
2012-11-04,14,1039.160
2012-11-04,15,1073.560
2012-11-04,16,1137.000
2012-11-04,17,1166.980
2012-11-04,18,1217.780
2012-11-04,19,1201.540
2012-11-04,20,1127.700
2012-11-04,21,1087.110
2012-11-04,22,990.610
2012-11-04,23,921.340
2012-11-05,0,839.810
2012-11-05,1,773.630
2012-11-05,2,721.060
2012-11-05,3,693.200
2012-11-05,4,690.740
2012-11-05,5,683.220
2012-11-05,6,709.280
2012-11-05,7,807.130
2012-11-05,8,880.530
2012-11-05,9,939.040
2012-11-05,10,957.760
2012-11-05,11,991.200
2012-11-05,12,972.850
2012-11-05,13,986.580
2012-11-05,14,999.670
2012-11-05,15,1043.810
2012-11-05,16,1077.730
2012-11-05,17,1107.330
2012-11-05,18,1138.400
2012-11-05,19,1130.190
2012-11-05,20,1065.120
2012-11-05,21,1041.560
2012-11-05,22,954.170
2012-11-05,23,843.690
2012-11-06,0,754.900
2012-11-06,1,722.470
2012-11-06,2,681.970
2012-11-06,3,634.430
2012-11-06,4,663.630
2012-11-06,5,700.970
2012-11-06,6,857.950
2012-11-06,7,979.440
2012-11-06,8,1083.580
2012-11-06,9,1101.950
2012-11-06,10,1103.440
2012-11-06,11,1112.160
2012-11-06,12,1088.700
2012-11-06,13,1085.810
2012-11-06,14,1094.200
2012-11-06,15,1096.550
2012-11-06,16,1103.950
2012-11-06,17,1107.850
2012-11-06,18,1131.140
2012-11-06,19,1090.270
2012-11-06,20,1064.850
2012-11-06,21,1021.100
2012-11-06,22,924.020
2012-11-06,23,782.280
2012-11-07,0,682.190
2012-11-07,1,668.960
2012-11-07,2,623.950
2012-11-07,3,612.100
2012-11-07,4,583.710
2012-11-07,5,644.100
2012-11-07,6,815.760
2012-11-07,7,949.810
2012-11-07,8,1057.430
2012-11-07,9,1075.360
2012-11-07,10,1078.000
2012-11-07,11,1087.350
2012-11-07,12,1070.490
2012-11-07,13,1082.180
2012-11-07,14,1067.800
2012-11-07,15,1072.280
2012-11-07,16,1072.280
2012-11-07,17,1068.090
2012-11-07,18,1091.160
2012-11-07,19,1074.300
2012-11-07,20,1059.660
2012-11-07,21,1014.400
2012-11-07,22,918.300
2012-11-07,23,785.070
2012-11-08,0,678.150
2012-11-08,1,657.980
2012-11-08,2,624.160
2012-11-08,3,267.410
2012-11-08,4,573.850
2012-11-08,5,591.860
2012-11-08,6,801.860
2012-11-08,7,974.030
2012-11-08,8,1075.590
2012-11-08,9,1095.520
2012-11-08,10,1086.700
2012-11-08,11,1103.480
2012-11-08,12,1072.060
2012-11-08,13,1067.120
2012-11-08,14,1092.940
2012-11-08,15,1088.810
2012-11-08,16,1088.330
2012-11-08,17,1088.490
2012-11-08,18,1087.980
2012-11-08,19,1083.820
2012-11-08,20,1048.460
2012-11-08,21,1032.130
2012-11-08,22,934.680
2012-11-08,23,813.240
2012-11-09,0,707.710
2012-11-09,1,640.710
2012-11-09,2,611.740
2012-11-09,3,254.310
2012-11-09,4,415.910
2012-11-09,5,644.750
2012-11-09,6,814.420
2012-11-09,7,978.120
2012-11-09,8,1087.790
2012-11-09,9,1145.660
2012-11-09,10,1132.840
2012-11-09,11,1146.210
2012-11-09,12,1121.650
2012-11-09,13,1127.480
2012-11-09,14,1146.220
2012-11-09,15,1148.220
2012-11-09,16,1128.160
2012-11-09,17,1126.620
2012-11-09,18,1159.660
2012-11-09,19,1136.410
2012-11-09,20,1107.530
2012-11-09,21,1069.000
2012-11-09,22,998.360
2012-11-09,23,880.240
2012-11-10,0,716.780
2012-11-10,1,673.370
2012-11-10,2,632.490
2012-11-10,3,620.760
2012-11-10,4,618.370
2012-11-10,5,631.080
2012-11-10,6,700.710
2012-11-10,7,782.980
2012-11-10,8,904.740
2012-11-10,9,951.300
2012-11-10,10,967.590
2012-11-10,11,971.220
2012-11-10,12,969.970
2012-11-10,13,977.030
2012-11-10,14,973.770
2012-11-10,15,981.520
2012-11-10,16,967.550
2012-11-10,17,1009.920
2012-11-10,18,1045.050
2012-11-10,19,1034.280
2012-11-10,20,1004.880
2012-11-10,21,959.760
2012-11-10,22,898.270
2012-11-10,23,762.730
2012-11-11,0,663.980
2012-11-11,1,627.110
2012-11-11,2,601.380
2012-11-11,3,538.320
2012-11-11,4,534.210
2012-11-11,5,603.230
2012-11-11,6,322.280
2012-11-11,7,625.560
2012-11-11,8,749.440
2012-11-11,9,854.150
2012-11-11,10,900.620
2012-11-11,11,909.040
2012-11-11,12,908.890
2012-11-11,13,908.630
2012-11-11,14,909.870
2012-11-11,15,912.460
2012-11-11,16,920.710
2012-11-11,17,932.220
2012-11-11,18,1010.040
2012-11-11,19,1004.590
2012-11-11,20,997.800
2012-11-11,21,938.890
2012-11-11,22,900.940
2012-11-11,23,731.770
2012-11-12,0,680.110
2012-11-12,1,616.220
2012-11-12,2,591.440
2012-11-12,3,586.730
2012-11-12,4,625.150
2012-11-12,5,713.580
2012-11-12,6,843.290
2012-11-12,7,976.410
2012-11-12,8,1081.900
2012-11-12,9,1094.630
2012-11-12,10,1092.450
2012-11-12,11,1108.870
2012-11-12,12,1069.320
2012-11-12,13,1080.320
2012-11-12,14,1085.960
2012-11-12,15,1084.710
2012-11-12,16,1076.230
2012-11-12,17,1078.550
2012-11-12,18,1099.530
2012-11-12,19,1073.670
2012-11-12,20,1037.860
2012-11-12,21,1018.410
2012-11-12,22,935.850
2012-11-12,23,834.420
2012-11-13,0,725.230
2012-11-13,1,667.100
2012-11-13,2,626.540
2012-11-13,3,628.870
2012-11-13,4,661.800
2012-11-13,5,799.810
2012-11-13,6,900.220
2012-11-13,7,1050.400
2012-11-13,8,1149.420
2012-11-13,9,1206.590
2012-11-13,10,1195.340
2012-11-13,11,1220.320
2012-11-13,12,1161.350
2012-11-13,13,1173.660
2012-11-13,14,1159.610
2012-11-13,15,1157.430
2012-11-13,16,1154.080
2012-11-13,17,1145.290
2012-11-13,18,1149.500
2012-11-13,19,1134.440
2012-11-13,20,1117.350
