Date,Hour,sellFullPlannedVolume
2012-02-11,7,104426.781
2012-02-11,8,107564.203
2012-02-11,9,109965.242
2012-02-11,10,111026.672
2012-02-11,11,110625.023
2012-02-11,12,109958.555
2012-02-11,13,109281.844
2012-02-11,14,108964.484
2012-02-11,15,109012.305
2012-02-11,16,109426.773
2012-02-11,17,111176.172
2012-02-11,18,113555.914
2012-02-11,19,114012.594
2012-02-11,20,112399.562
2012-02-11,21,109874.383
2012-02-11,22,106411.883
2012-02-11,23,102535.273
2012-02-12,0,99442.672
2012-02-12,1,97311.148
2012-02-12,2,96036.414
2012-02-12,3,95655.898
2012-02-12,4,96089.375
2012-02-12,5,97640.602
2012-02-12,6,99092.375
2012-02-12,7,100717.930
2012-02-12,8,103169.344
2012-02-12,9,105544.477
2012-02-12,10,107166.547
2012-02-12,11,107152.422
2012-02-12,12,107204.266
2012-02-12,13,106932.898
2012-02-12,14,106984.695
2012-02-12,15,107227.047
2012-02-12,16,107851.938
2012-02-12,17,109876.945
2012-02-12,18,112912.836
2012-02-12,19,113937.641
2012-02-12,20,112219.102
2012-02-12,21,109541.336
2012-02-12,22,105658.734
2012-02-12,23,101538.055
2012-02-13,0,99328.055
2012-02-13,1,97381.219
2012-02-13,2,96381.562
2012-02-13,3,96727.992
2012-02-13,4,98477.977
2012-02-13,5,100970.336
2012-02-13,6,106380.719
2012-02-13,7,111444.430
2012-02-13,8,115954.953
2012-02-13,9,117663.523
2012-02-13,10,117539.625
2012-02-13,11,116144.516
2012-02-13,12,116036.656
2012-02-13,13,115772.492
2012-02-13,14,115626.828
2012-02-13,15,114975.641
2012-02-13,16,113163.180
2012-02-13,17,113776.188
2012-02-13,18,115974.594
2012-02-13,19,116441.203
2012-02-13,20,114338.898
2012-02-13,21,112512.258
2012-02-13,22,108553.242
2012-02-13,23,103737.367
2012-02-14,0,100227.023
2012-02-14,1,98210.984
2012-02-14,2,97298.859
2012-02-14,3,97492.273
2012-02-14,4,99121.789
2012-02-14,5,101473.352
2012-02-14,6,106727.141
2012-02-14,7,111352.211
2012-02-14,8,115534.008
2012-02-14,9,117362.797
2012-02-14,10,117178.547
2012-02-14,11,115613.984
2012-02-14,12,115239.727
2012-02-14,13,114638.477
2012-02-14,14,114131.742
2012-02-14,15,113622.398
2012-02-14,16,112346.500
2012-02-14,17,112765.656
2012-02-14,18,114836.664
2012-02-14,19,115283.047
2012-02-14,20,113258.352
2012-02-14,21,111677.320
2012-02-14,22,107862.867
2012-02-14,23,103079.047
2012-02-15,0,98908.312
2012-02-15,1,96828.297
2012-02-15,2,95950.562
2012-02-15,3,95852.609
2012-02-15,4,97156.875
2012-02-15,5,99764.516
2012-02-15,6,104932.930
2012-02-15,7,109580.219
2012-02-15,8,113514.438
2012-02-15,9,115518.273
2012-02-15,10,115323.430
2012-02-15,11,114075.125
2012-02-15,12,113527.188
2012-02-15,13,113235.133
2012-02-15,14,112627.422
2012-02-15,15,111934.078
2012-02-15,16,110944.367
2012-02-15,17,111657.234
2012-02-15,18,113475.984
2012-02-15,19,114044.141
2012-02-15,20,112131.906
2012-02-15,21,109967.398
2012-02-15,22,106200.219
2012-02-15,23,101430.070
2012-02-16,0,98240.484
2012-02-16,1,96358.000
2012-02-16,2,95439.492
2012-02-16,3,95571.969
2012-02-16,4,96620.703
2012-02-16,5,98986.930
2012-02-16,6,103891.602
2012-02-16,7,108547.867
2012-02-16,8,112630.203
2012-02-16,9,114363.297
2012-02-16,10,114119.195
2012-02-16,11,112653.312
2012-02-16,12,112361.016
2012-02-16,13,112347.883
2012-02-16,14,112002.453
2012-02-16,15,111114.344
2012-02-16,16,110004.414
2012-02-16,17,110650.219
2012-02-16,18,112455.016
2012-02-16,19,113065.578
2012-02-16,20,111079.008
2012-02-16,21,109262.406
2012-02-16,22,105321.188
2012-02-16,23,100524.469
2012-02-17,0,97071.359
2012-02-17,1,95468.727
2012-02-17,2,94637.203
2012-02-17,3,94603.297
2012-02-17,4,96098.281
2012-02-17,5,98218.703
2012-02-17,6,103444.352
2012-02-17,7,107994.031
2012-02-17,8,111992.703
2012-02-17,9,113551.023
2012-02-17,10,113407.812
2012-02-17,11,112101.289
2012-02-17,12,112096.461
2012-02-17,13,112129.250
2012-02-17,14,111617.445
2012-02-17,15,110536.180
2012-02-17,16,108822.969
2012-02-17,17,109340.094
2012-02-17,18,111495.547
2012-02-17,19,111980.672
2012-02-17,20,110258.289
2012-02-17,21,108666.641
2012-02-17,22,104706.008
2012-02-17,23,100191.461
2012-02-18,0,96707.992
2012-02-18,1,95364.453
2012-02-18,2,94573.867
2012-02-18,3,94207.203
2012-02-18,4,95031.930
2012-02-18,5,96600.000
2012-02-18,6,98398.141
2012-02-18,7,101213.648
2012-02-18,8,103994.289
2012-02-18,9,106180.008
2012-02-18,10,107062.672
2012-02-18,11,106383.148
2012-02-18,12,105692.688
2012-02-18,13,104928.234
2012-02-18,14,104488.648
2012-02-18,15,104711.891
2012-02-18,16,105006.734
2012-02-18,17,106440.523
2012-02-18,18,108685.227
2012-02-18,19,109600.625
2012-02-18,20,108304.484
2012-02-18,21,105762.562
2012-02-18,22,102252.023
2012-02-18,23,98785.812
2012-02-19,0,96020.969
2012-02-19,1,94214.945
2012-02-19,2,92946.258
2012-02-19,3,92479.516
2012-02-19,4,93098.258
2012-02-19,5,94556.273
2012-02-19,6,95679.602
2012-02-19,7,97899.883
2012-02-19,8,100290.336
2012-02-19,9,102709.992
2012-02-19,10,103936.289
2012-02-19,11,104053.047
2012-02-19,12,103912.516
2012-02-19,13,103241.844
2012-02-19,14,103142.844
2012-02-19,15,103715.102
2012-02-19,16,104445.117
2012-02-19,17,106247.984
2012-02-19,18,109332.094
2012-02-19,19,110425.508
2012-02-19,20,109313.031
2012-02-19,21,106845.180
2012-02-19,22,102882.086
2012-02-19,23,98852.766
2012-02-20,0,95980.281
2012-02-20,1,94586.297
2012-02-20,2,93786.156
2012-02-20,3,93729.406
2012-02-20,4,95663.594
2012-02-20,5,97639.094
2012-02-20,6,102902.289
2012-02-20,7,107745.555
2012-02-20,8,112416.375
2012-02-20,9,114009.164
2012-02-20,10,114017.406
2012-02-20,11,112576.344
2012-02-20,12,112230.477
2012-02-20,13,112223.156
2012-02-20,14,111539.406
2012-02-20,15,110511.844
2012-02-20,16,108993.977
2012-02-20,17,109622.852
2012-02-20,18,111723.656
2012-02-20,19,112628.828
2012-02-20,20,110925.727
2012-02-20,21,108639.281
2012-02-20,22,104763.531
2012-02-20,23,100139.531
2012-02-21,0,96367.523
2012-02-21,1,94616.375
2012-02-21,2,93166.742
2012-02-21,3,93730.539
2012-02-21,4,95488.750
2012-02-21,5,96825.828
2012-02-21,6,102025.242
2012-02-21,7,106586.820
2012-02-21,8,110715.367
2012-02-21,9,112141.359
2012-02-21,10,112187.648
2012-02-21,11,110664.602
2012-02-21,12,110648.992
2012-02-21,13,110688.523
2012-02-21,14,110266.680
2012-02-21,15,109265.055
2012-02-21,16,107618.109
2012-02-21,17,108080.305
2012-02-21,18,110382.336
2012-02-21,19,111338.844
2012-02-21,20,109625.016
2012-02-21,21,107831.195
2012-02-21,22,103762.297
2012-02-21,23,99727.664
2012-02-22,0,95698.953
2012-02-22,1,94057.289
2012-02-22,2,92973.578
2012-02-22,3,93147.438
2012-02-22,4,95003.852
2012-02-22,5,96709.297
2012-02-22,6,101173.109
2012-02-22,7,105455.812
2012-02-22,8,109478.195
2012-02-22,9,110847.836
2012-02-22,10,110556.312
2012-02-22,11,109082.125
2012-02-22,12,109064.547
2012-02-22,13,109048.305
2012-02-22,14,108387.352
2012-02-22,15,107339.273
2012-02-22,16,105817.297
2012-02-22,17,106497.719
2012-02-22,18,108899.023
2012-02-22,19,109838.164
2012-02-22,20,108202.008
2012-02-22,21,106587.398
2012-02-22,22,102663.438
2012-02-22,23,98142.805
2012-02-23,0,93891.828
2012-02-23,1,92378.156
2012-02-23,2,90949.516
2012-02-23,3,90956.375
2012-02-23,4,91968.859
2012-02-23,5,93096.078
2012-02-23,6,94565.719
2012-02-23,7,97175.312
2012-02-23,8,100093.969
2012-02-23,9,102129.320
2012-02-23,10,102941.000
2012-02-23,11,102554.156
2012-02-23,12,102185.602
2012-02-23,13,101526.992
2012-02-23,14,101244.344
2012-02-23,15,101341.891
2012-02-23,16,101832.758
2012-02-23,17,103416.953
2012-02-23,18,106170.164
2012-02-23,19,107551.242
2012-02-23,20,106574.664
2012-02-23,21,104229.141
2012-02-23,22,100217.398
2012-02-23,23,96492.438
2012-02-24,0,93485.953
2012-02-24,1,91477.609
2012-02-24,2,90635.047
2012-02-24,3,90901.938
2012-02-24,4,92503.617
2012-02-24,5,94388.828
2012-02-24,6,99319.953
2012-02-24,7,103557.773
2012-02-24,8,107405.375
2012-02-24,9,108954.492
2012-02-24,10,108652.766
2012-02-24,11,107242.906
2012-02-24,12,106728.688
2012-02-24,13,106738.711
2012-02-24,14,106033.414
2012-02-24,15,105020.188
2012-02-24,16,104142.148
2012-02-24,17,104855.781
2012-02-24,18,107328.945
2012-02-24,19,108367.109
2012-02-24,20,106703.328
2012-02-24,21,104555.461
2012-02-24,22,100941.898
2012-02-24,23,96612.750
2012-02-25,0,91752.008
2012-02-25,1,90001.852
2012-02-25,2,88907.562
2012-02-25,3,88853.180
2012-02-25,4,89507.414
2012-02-25,5,90984.242
2012-02-25,6,92787.133
2012-02-25,7,95772.633
2012-02-25,8,98554.992
2012-02-25,9,100370.742
2012-02-25,10,101192.977
2012-02-25,11,100759.766
2012-02-25,12,100147.273
2012-02-25,13,99452.789
2012-02-25,14,99088.188
2012-02-25,15,99192.477
2012-02-25,16,99798.742
2012-02-25,17,100993.047
2012-02-25,18,103130.258
2012-02-25,19,104268.836
2012-02-25,20,103450.344
2012-02-25,21,100858.695
2012-02-25,22,97804.523
2012-02-25,23,94117.961
2012-02-26,0,91026.906
2012-02-26,1,89343.836
2012-02-26,2,88493.070
2012-02-26,3,87729.383
2012-02-26,4,88359.859
2012-02-26,5,89386.273
2012-02-26,6,90638.688
2012-02-26,7,93012.461
2012-02-26,8,95187.320
2012-02-26,9,97297.344
2012-02-26,10,98499.062
2012-02-26,11,98635.648
2012-02-26,12,98156.391
2012-02-26,13,97702.180
2012-02-26,14,97665.406
2012-02-26,15,97901.672
2012-02-26,16,98951.031
2012-02-26,17,100268.805
2012-02-26,18,102594.930
2012-02-26,19,104321.906
2012-02-26,20,103533.648
2012-02-26,21,101432.992
2012-02-26,22,97827.117
2012-02-26,23,93960.438
2012-02-27,0,91347.562
2012-02-27,1,89528.750
2012-02-27,2,88693.703
2012-02-27,3,88783.141
2012-02-27,4,90252.008
2012-02-27,5,92458.562
2012-02-27,6,97641.234
2012-02-27,7,102138.594
2012-02-27,8,105986.930
2012-02-27,9,107339.430
2012-02-27,10,107066.125
2012-02-27,11,105663.609
2012-02-27,12,106020.203
2012-02-27,13,105848.047
2012-02-27,14,105305.516
2012-02-27,15,104131.336
2012-02-27,16,102899.281
2012-02-27,17,103652.844
2012-02-27,18,105495.719
2012-02-27,19,106520.438
2012-02-27,20,105311.641
2012-02-27,21,103699.141
2012-02-27,22,100116.352
2012-02-27,23,95407.148
2012-02-28,0,91640.477
2012-02-28,1,89589.500
2012-02-28,2,88857.984
2012-02-28,3,89576.086
2012-02-28,4,90759.797
2012-02-28,5,93176.688
2012-02-28,6,97785.992
2012-02-28,7,102118.734
2012-02-28,8,105989.109
2012-02-28,9,107237.938
2012-02-28,10,106997.156
2012-02-28,11,105453.648
2012-02-28,12,105670.938
2012-02-28,13,105524.289
2012-02-28,14,105336.500
2012-02-28,15,104409.547
2012-02-28,16,102875.898
2012-02-28,17,103269.930
2012-02-28,18,105105.609
2012-02-28,19,105960.125
2012-02-28,20,104695.734
2012-02-28,21,103245.320
2012-02-28,22,99802.742
2012-02-28,23,94920.820
2012-02-29,0,91398.047
2012-02-29,1,89517.359
2012-02-29,2,88910.406
2012-02-29,3,89524.492
2012-02-29,4,90786.688
2012-02-29,5,93491.656
2012-02-29,6,97548.695
2012-02-29,7,102007.781
2012-02-29,8,105858.008
2012-02-29,9,107093.570
2012-02-29,10,106650.312
2012-02-29,11,105319.875
2012-02-29,12,105531.422
2012-02-29,13,105255.555
2012-02-29,14,105162.242
2012-02-29,15,104161.227
2012-02-29,16,102842.469
2012-02-29,17,103062.891
2012-02-29,18,104612.086
2012-02-29,19,105749.234
2012-02-29,20,104590.273
2012-02-29,21,103097.812
2012-02-29,22,99438.266
2012-02-29,23,94598.641
2012-03-01,0,91126.930
2012-03-01,1,89215.984
2012-03-01,2,88643.891
2012-03-01,3,88914.773
2012-03-01,4,90380.227
2012-03-01,5,92941.711
2012-03-01,6,97404.500
2012-03-01,7,101840.680
2012-03-01,8,105101.500
2012-03-01,9,106418.859
2012-03-01,10,105919.836
2012-03-01,11,104643.836
2012-03-01,12,103507.781
2012-03-01,13,102923.820
2012-03-01,14,102712.875
2012-03-01,15,103449.094
2012-03-01,16,103402.875
2012-03-01,17,102199.922
2012-03-01,18,104080.930
2012-03-01,19,105361.258
2012-03-01,20,104505.523
2012-03-01,21,103226.406
2012-03-01,22,99344.586
2012-03-01,23,94360.891
2012-03-02,0,91112.656
2012-03-02,1,89413.273
2012-03-02,2,88400.188
2012-03-02,3,88542.344
2012-03-02,4,89893.609
2012-03-02,5,92333.570
2012-03-02,6,96484.508
2012-03-02,7,100961.039
2012-03-02,8,104230.352
2012-03-02,9,105526.352
2012-03-02,10,105278.266
2012-03-02,11,104094.984
2012-03-02,12,102975.094
2012-03-02,13,102595.109
2012-03-02,14,102030.547
2012-03-02,15,102955.195
2012-03-02,16,102706.953
2012-03-02,17,101710.703
2012-03-02,18,103246.719
2012-03-02,19,104521.891
2012-03-02,20,103735.773
2012-03-02,21,102227.844
2012-03-02,22,98524.258
2012-03-02,23,93810.227
2012-03-03,0,89822.680
2012-03-03,1,88102.422
2012-03-03,2,87578.422
2012-03-03,3,87330.758
2012-03-03,4,88102.898
2012-03-03,5,89705.305
2012-03-03,6,91300.117
2012-03-03,7,94044.648
2012-03-03,8,96759.750
2012-03-03,9,98554.992
2012-03-03,10,99436.133
2012-03-03,11,99175.750
2012-03-03,12,98663.250
2012-03-03,13,98046.961
2012-03-03,14,97758.133
2012-03-03,15,97908.336
2012-03-03,16,98261.188
2012-03-03,17,99328.047
2012-03-03,18,101001.047
2012-03-03,19,102331.641
2012-03-03,20,101527.461
2012-03-03,21,99564.812
2012-03-03,22,96520.008
2012-03-03,23,92480.328
2012-03-04,0,88881.562
2012-03-04,1,87068.562
2012-03-04,2,86555.727
2012-03-04,3,86463.773
2012-03-04,4,87099.594
2012-03-04,5,88444.297
2012-03-04,6,89411.789
2012-03-04,7,90651.258
2012-03-04,8,93054.852
2012-03-04,9,94845.523
2012-03-04,10,96016.859
2012-03-04,11,96084.742
2012-03-04,12,95652.852
2012-03-04,13,95423.609
2012-03-04,14,95394.258
2012-03-04,15,95785.023
2012-03-04,16,96467.078
2012-03-04,17,97614.562
2012-03-04,18,99993.219
2012-03-04,19,101971.297
2012-03-04,20,101328.070
2012-03-04,21,99115.602
2012-03-04,22,95751.133
2012-03-04,23,91746.914
2012-03-05,0,89480.273
2012-03-05,1,87718.391
2012-03-05,2,86926.484
2012-03-05,3,87184.273
2012-03-05,4,88943.695
2012-03-05,5,91424.398
2012-03-05,6,95715.023
2012-03-05,7,100077.266
2012-03-05,8,103485.883
2012-03-05,9,105104.594
2012-03-05,10,105000.820
2012-03-05,11,103895.039
2012-03-05,12,102939.359
2012-03-05,13,102917.844
2012-03-05,14,102382.891
2012-03-05,15,103222.578
2012-03-05,16,102922.969
2012-03-05,17,101883.055
2012-03-05,18,103578.492
2012-03-05,19,104808.523
2012-03-05,20,103897.023
2012-03-05,21,102546.367
2012-03-05,22,98743.227
2012-03-05,23,93643.672
2012-03-06,0,91057.461
2012-03-06,1,89139.641
2012-03-06,2,88277.023
2012-03-06,3,88394.219
2012-03-06,4,89918.797
2012-03-06,5,92105.383
2012-03-06,6,96026.844
2012-03-06,7,100250.844
2012-03-06,8,103265.875
2012-03-06,9,104822.211
2012-03-06,10,104701.820
2012-03-06,11,103422.055
2012-03-06,12,102338.117
2012-03-06,13,102266.055
2012-03-06,14,101825.039
2012-03-06,15,102783.594
2012-03-06,16,102453.359
2012-03-06,17,101376.391
2012-03-06,18,102781.789
2012-03-06,19,104209.969
2012-03-06,20,103490.523
2012-03-06,21,102452.797
2012-03-06,22,98839.750
2012-03-06,23,93880.727
2012-03-07,0,90958.156
2012-03-07,1,89064.070
2012-03-07,2,87900.406
2012-03-07,3,88272.445
2012-03-07,4,89969.922
2012-03-07,5,92268.477
2012-03-07,6,96162.141
2012-03-07,7,100158.320
2012-03-07,8,103575.922
2012-03-07,9,105156.023
2012-03-07,10,104964.922
2012-03-07,11,103522.445
2012-03-07,12,102574.414
2012-03-07,13,102252.906
2012-03-07,14,101541.281
2012-03-07,15,102239.820
2012-03-07,16,101955.469
2012-03-07,17,100601.953
2012-03-07,18,102046.023
2012-03-07,19,103949.344
2012-03-07,20,103716.305
2012-03-07,21,102082.555
2012-03-07,22,98133.523
2012-03-07,23,93433.953
2012-03-08,0,89554.312
2012-03-08,1,88214.672
2012-03-08,2,87390.633
2012-03-08,3,87452.055
2012-03-08,4,88223.930
2012-03-08,5,89492.531
2012-03-08,6,89942.039
2012-03-08,7,92248.891
2012-03-08,8,94314.141
2012-03-08,9,96017.812
2012-03-08,10,96867.961
2012-03-08,11,96549.617
2012-03-08,12,96172.016
2012-03-08,13,95679.109
2012-03-08,14,95498.539
2012-03-08,15,95894.648
2012-03-08,16,96461.094
2012-03-08,17,97235.273
2012-03-08,18,99112.312
2012-03-08,19,101405.500
2012-03-08,20,101507.586
2012-03-08,21,99168.180
2012-03-08,22,95626.781
2012-03-08,23,91449.477
2012-03-09,0,89586.945
2012-03-09,1,87663.430
2012-03-09,2,86352.898
2012-03-09,3,86213.969
2012-03-09,4,86822.805
2012-03-09,5,88196.766
2012-03-09,6,88865.203
2012-03-09,7,91242.242
2012-03-09,8,93819.523
2012-03-09,9,95606.156
2012-03-09,10,96683.578
2012-03-09,11,96445.258
2012-03-09,12,96060.250
2012-03-09,13,95648.383
2012-03-09,14,95629.305
2012-03-09,15,95997.633
2012-03-09,16,96605.531
2012-03-09,17,97692.914
2012-03-09,18,99529.633
2012-03-09,19,101854.445
2012-03-09,20,101882.750
2012-03-09,21,99778.883
2012-03-09,22,95905.672
2012-03-09,23,91719.406
2012-03-10,0,90014.516
2012-03-10,1,87818.648
2012-03-10,2,86589.070
2012-03-10,3,86529.234
2012-03-10,4,87013.312
2012-03-10,5,87780.492
2012-03-10,6,89106.109
2012-03-10,7,91425.234
2012-03-10,8,93565.570
2012-03-10,9,95611.391
2012-03-10,10,96571.273
2012-03-10,11,96396.578
2012-03-10,12,96074.234
2012-03-10,13,95573.844
2012-03-10,14,95571.227
2012-03-10,15,96083.789
2012-03-10,16,96607.609
2012-03-10,17,97448.641
2012-03-10,18,99343.430
2012-03-10,19,101681.469
2012-03-10,20,102002.156
2012-03-10,21,99809.914
2012-03-10,22,96026.578
2012-03-10,23,92111.047
2012-03-11,0,89895.438
2012-03-11,1,87598.039
2012-03-11,2,86631.273
2012-03-11,3,86770.352
2012-03-11,4,88538.344
2012-03-11,5,91640.031
2012-03-11,6,95808.141
2012-03-11,7,100159.844
2012-03-11,8,103357.250
2012-03-11,9,104897.055
2012-03-11,10,104899.648
2012-03-11,11,103530.430
2012-03-11,12,102564.273
2012-03-11,13,102410.797
2012-03-11,14,101888.203
2012-03-11,15,102039.406
2012-03-11,16,101805.367
2012-03-11,17,100918.180
2012-03-11,18,102403.570
2012-03-11,19,104096.156
2012-03-11,20,103951.367
2012-03-11,21,102113.914
2012-03-11,22,98172.836
2012-03-11,23,94057.359
2012-03-12,0,90095.195
2012-03-12,1,87886.484
2012-03-12,2,86964.172
2012-03-12,3,87544.891
2012-03-12,4,89271.742
2012-03-12,5,92501.508
2012-03-12,6,96211.062
2012-03-12,7,100645.805
2012-03-12,8,103700.875
2012-03-12,9,105375.664
2012-03-12,10,105288.406
2012-03-12,11,103990.320
2012-03-12,12,103019.000
2012-03-12,13,102596.031
2012-03-12,14,102001.148
2012-03-12,15,102612.859
2012-03-12,16,102212.250
2012-03-12,17,100828.898
2012-03-12,18,102041.750
2012-03-12,19,103705.406
2012-03-12,20,103720.312
2012-03-12,21,102862.438
2012-03-12,22,99109.094
2012-03-12,23,94292.766
2012-03-13,0,90300.430
2012-03-13,1,88232.477
2012-03-13,2,87212.656
2012-03-13,3,87510.156
2012-03-13,4,89242.500
2012-03-13,5,92815.438
2012-03-13,6,96234.984
2012-03-13,7,100197.070
2012-03-13,8,103541.984
2012-03-13,9,105108.914
2012-03-13,10,105017.281
2012-03-13,11,103633.203
2012-03-13,12,102579.297
2012-03-13,13,102175.469
2012-03-13,14,101453.688
2012-03-13,15,101844.000
2012-03-13,16,101497.617
2012-03-13,17,100323.906
2012-03-13,18,101550.602
2012-03-13,19,103219.711
2012-03-13,20,103118.562
2012-03-13,21,101661.438
2012-03-13,22,97834.344
2012-03-13,23,93021.797
2012-03-14,0,89721.664
2012-03-14,1,87553.484
2012-03-14,2,86506.555
2012-03-14,3,86505.742
2012-03-14,4,88173.633
2012-03-14,5,91509.641
2012-03-14,6,95242.117
2012-03-14,7,99364.102
2012-03-14,8,102729.117
2012-03-14,9,104477.016
2012-03-14,10,104298.742
2012-03-14,11,103014.781
2012-03-14,12,102291.602
2012-03-14,13,101982.422
2012-03-14,14,101633.367
2012-03-14,15,101804.594
2012-03-14,16,101153.625
2012-03-14,17,100691.602
2012-03-14,18,101910.727
2012-03-14,19,103445.445
2012-03-14,20,103233.648
2012-03-14,21,101660.008
2012-03-14,22,97904.023
2012-03-14,23,92833.953
2012-03-15,0,89549.992
2012-03-15,1,86982.969
2012-03-15,2,85752.938
2012-03-15,3,86047.609
2012-03-15,4,87876.094
2012-03-15,5,91195.438
2012-03-15,6,95110.867
2012-03-15,7,99365.430
2012-03-15,8,102359.789
2012-03-15,9,104097.094
2012-03-15,10,104002.688
2012-03-15,11,102753.242
2012-03-15,12,101972.203
2012-03-15,13,101946.055
2012-03-15,14,101657.125
2012-03-15,15,101948.680
2012-03-15,16,101736.930
2012-03-15,17,100672.398
2012-03-15,18,101377.055
2012-03-15,19,103040.195
2012-03-15,20,103164.102
2012-03-15,21,101617.727
2012-03-15,22,97663.422
2012-03-15,23,92860.922
2012-03-16,0,89901.742
2012-03-16,1,87464.758
2012-03-16,2,85938.875
2012-03-16,3,86202.508
2012-03-16,4,87670.383
2012-03-16,5,90576.609
2012-03-16,6,94530.930
2012-03-16,7,98579.336
2012-03-16,8,101772.469
2012-03-16,9,103413.922
2012-03-16,10,103199.766
2012-03-16,11,101719.469
2012-03-16,12,100819.742
2012-03-16,13,100575.711
2012-03-16,14,100192.492
2012-03-16,15,100319.523
2012-03-16,16,99987.852
2012-03-16,17,99110.672
2012-03-16,18,100774.047
2012-03-16,19,102334.445
2012-03-16,20,102289.297
2012-03-16,21,100885.492
2012-03-16,22,96883.172
2012-03-16,23,92709.430
2012-03-17,0,89794.891
2012-03-17,1,87753.891
2012-03-17,2,86177.133
2012-03-17,3,85582.156
2012-03-17,4,86148.867
2012-03-17,5,87681.070
2012-03-17,6,89226.492
2012-03-17,7,91559.695
2012-03-17,8,94066.516
2012-03-17,9,96187.258
2012-03-17,10,96918.898
2012-03-17,11,96462.391
2012-03-17,12,95935.320
2012-03-17,13,95406.586
2012-03-17,14,95116.836
2012-03-17,15,95079.805
2012-03-17,16,95374.359
2012-03-17,17,96039.117
2012-03-17,18,97487.211
2012-03-17,19,99853.438
2012-03-17,20,100361.242
2012-03-17,21,98477.625
2012-03-17,22,95156.734
2012-03-17,23,91309.758
2012-03-18,0,88109.375
2012-03-18,1,86099.742
2012-03-18,2,84907.336
2012-03-18,3,84612.992
2012-03-18,4,85101.703
2012-03-18,5,86448.609
2012-03-18,6,87545.625
2012-03-18,7,89644.609
2012-03-18,8,91729.414
2012-03-18,9,93897.766
2012-03-18,10,94700.203
2012-03-18,11,94502.203
2012-03-18,12,94240.250
2012-03-18,13,93774.180
2012-03-18,14,93494.398
2012-03-18,15,93736.148
2012-03-18,16,94311.539
2012-03-18,17,95182.141
